co,id2_intermedio,id3_intermedio
0207700337X,13116,33154
0207700338X,13117,33155
0207700339X,13118,33156
0207700340X,13119,33157
0207700341X,13120,33158
0207700342X,13121,33159
0207700343X,13122,33160
0207700344X,13123,33161
0207700345X,13124,33162
0207700346X,13125,33163
0207700347X,13126,33164
0207700348X,13127,33165
0207700349X,13128,33166
0207700350X,13129,33167
0207700351X,13130,33168
0207700352X,13131,33169
0207700353X,13132,33170
0207700354X,13133,33171
0207700355X,13134,33172
0207700356X,13135,33173
0207700357X,13136,33174
0207700358X,13137,33175
0207700359X,13138,33176
0207700360X,13139,33177
0207700361X,13140,33178
0207700362X,13141,33179
0207700363X,13142,33180
0207700364X,13143,33181
0207700365X,13144,33182
0207700366X,13145,33183
0207700367X,13146,33184
0207700368X,13147,33185
0207700369X,13148,33186
0207700370X,13149,33187
0207700371X,13150,33188
0207700372X,13151,33189
0207700373X,13152,33190
0207700374X,13153,33191
0207700375X,13154,33192
0207700376X,13155,33193
0207700377X,13156,33194
0207700378X,13157,33195
0207700379X,13158,33196
0207700380X,13159,33197
0207700381X,13160,33198
0207700382X,13161,33199
0207700383X,13162,33200
0207700384X,13163,33201
0207700385X,13164,33202
0207700386X,13165,33203
0207700387X,13166,33204
0207700388X,13167,33205
0207700389X,13168,33206
0207700390X,13169,33207
0207700391X,13170,33208
0207700392X,13171,33209
0207700393X,13172,33210
0207700394X,13173,33211
0207700395X,13174,33212
0207700396X,13175,33213
0207700397X,13176,33214
0207700398X,13177,33215
0207700399X,13178,33216
0207700400X,13179,33217
0207700401X,13180,33218
0207700402X,13181,33219
0207700403X,13182,33220
0207700404X,13183,33221
0207700405X,13184,33222
0207700406X,13185,33223
0207700407X,13186,33224
0207700408X,13187,33225
0207700409X,13188,33226
0207700410X,13189,33227
0207700411X,13190,33228
0207700412X,13191,33229
0207700413X,13192,33230
0207700414X,13193,33231
0207700415X,13194,33232
0207700416X,13195,33233
0207700417X,13196,33234
0207700418X,13197,33235
0207700419X,13198,33236
0207700420X,13199,33237
0207700421X,13200,33238
0207700422X,13201,33239
0207700423X,13202,33240
0207700424X,13203,33241
0207700425X,13204,33242
0207700426X,13205,33243
0207700427X,13206,33244
0207700428X,13207,33245
0207700429X,13208,33246
0207700430X,13209,33247
0207700431X,13210,33248
0207700432X,13211,33249
0207700433X,13212,33250
0207700434X,13213,33251
0207700435X,13214,33252
0207700436X,13215,33253
0207700437X,13216,33254
0207700438X,13217,33255
0207700439X,13218,33256
0207700440X,13219,33257
0207700441X,13220,33258
0207700442X,13221,33259
0207700443X,13222,33260
0207700444X,13223,33261
0207700445X,13224,33262
0207700446X,13225,33263
0207700447X,13226,33264
0207700448X,13227,33265
0207700449X,13228,33266
0207700450X,13229,33267
0207700451X,13230,33268
0207700452X,13231,33269
0207700453X,13232,33270
0207700454X,13233,33271
0207700455X,13234,33272
0207700456X,13235,33273
0207700457X,13236,33274
0207700458X,13237,33275
0207700459X,13238,33276
0207700460X,13239,33277
0207700461X,13240,33278
0207700462X,13241,33279
0207700463X,13242,33280
0207700464X,13243,33281
0207700465X,13244,33282
0207700466X,13245,33283
0207700467X,13246,33284
0207700468X,13247,33285
0207700469X,13248,33286
0207700470X,13249,33287
0207700471X,13250,33288
0207700472X,13251,33289
0207700473X,13252,33290
0207700474X,13253,33291
0207700475X,13254,33292
0207700476X,13255,33293
0207700477X,13256,33294
0207700478X,13257,33295
0207700479X,13258,33296
0207700480X,13259,33297
0207700481X,13260,33298
0207700482X,13261,33299
0207700483X,13262,33300
0207700484X,13263,33301
0207700485X,13264,33302
0207700486X,13265,33303
0207700487X,13266,33304
0207700488X,13267,33305
0207700489X,13268,33306
0207700490X,13269,33307
0207700491X,13270,33308
0207700492X,13271,33309
0207700493X,13272,33310
0207700494X,13273,33311
0207700495X,13274,33312
0207700496X,13275,33313
0207700497X,13276,33314
0207700498X,13277,33315
0207700499X,13278,33316
0207700500X,13279,33317
0207700501X,13280,33318
0207700502X,13281,33319
0207700503X,13282,33320
0207700504X,13283,33321
0207700505X,13284,33322
0207700506X,13285,33323
0207700507X,13286,33324
0207700508X,13287,33325
0207700509X,13288,33326
0207700510X,13289,33327
0207700511X,13290,33328
0207700512X,13291,33329
0207700513X,13292,33330
0207700514X,13293,33331
0207700515X,13294,33332
0207700516X,13295,33333
0207700517X,13296,33334
0207700518X,13297,33335
0207700519X,13298,33336
0207700520X,13299,33337
0207700521X,13300,33338
0207700522X,13301,33339
0207700523X,13302,33340
0207700524X,13303,33341
0207700525X,13304,33342
0207700526X,13305,33343
0207700527X,13306,33344
0207700528X,13307,33345
0207700529X,13308,33346
0207700530X,13309,33347
0207700531X,13310,33348
0207700532X,13311,33349
0207700533X,13312,33350
0207700534X,13313,33351
0207700535X,13314,33352
0207700536X,13315,33353
0207700537X,13316,33354
0207700538X,13317,33355
0207700539X,13318,33356
0207700540X,13319,33357
0207700541X,13320,33358
0207700542X,13321,33359
0207700543X,13322,33360
0207700544X,13323,33361
0207700545X,13324,33362
0207700546X,13325,33363
0207700547X,13326,33364
0207700548X,13327,33365
0207700549X,13328,33366
0207700550X,13329,33367
0207700551X,13330,33368
0207700552X,13331,33369
0207700553X,13332,33370
0207700554X,13333,33371
0207700555X,13334,33372
0207700556X,13335,33373
0207700557X,13336,33374
0207700558X,13337,33375
0207700559X,13338,33376
0207700560X,13339,33377
0207700561X,13340,33378
0207700562X,13341,33379
0207700563X,13342,33380
0207700564X,13343,33381
0207700565X,13344,33382
0207700566X,13345,33383
0207700567X,13346,33384
0207700568X,13347,33385
0207700569X,13348,33386
0207700570X,13349,33387
0207700571X,13350,33388
0207700572X,13351,33389
0207700573X,13352,33390
0207700574X,13353,33391
0207700575X,13354,33392
0207700576X,13355,33393
0207700577X,13356,33394
0207700578X,13357,33395
0207700579X,13358,33396
0207700580X,13359,33397
0207700581X,13360,33398
0207700582X,13361,33399
0207700583X,13362,33400
0207700584X,13363,33401
0207700585X,13364,33402
0207700586X,13365,33403
0207700587X,13366,33404
0207700588X,13367,33405
0207700589X,13368,33406
0207700590X,13369,33407
0207700591X,13370,33408
0207700592X,13371,33409
0207700593X,13372,33410
0207700594X,13373,33411
0207700595X,13374,33412
0207700596X,13375,33413
0207700597X,13376,33414
0207700598X,13377,33415
0207700599X,13378,33416
0207700600X,13379,33417
0207700601X,13380,33418
0207700602X,13381,33419
0207700603X,13382,33420
0207700604X,13383,33421
0207700605X,13384,33422
0207700606X,13385,33423
0207700607X,13386,33424
0207700608X,13387,33425
0207700609X,13388,33426
0207700610X,13389,33427
0207700611X,13390,33428
0207700612X,13391,33429
0207700613X,13392,33430
0207700614X,13393,33431
0207700615X,13394,33432
0207700616X,13395,33433
0207700617X,13396,33434
0207700618X,13397,33435
0207700619X,13398,33436
0207700620X,13399,33437
0207700621X,13400,33438
0207700622X,13401,33439
0207700623X,13402,33440
0207700624X,13403,33441
0207700625X,13404,33442
0207700626X,13405,33443
0207700627X,13406,33444
0207700628X,13407,33445
0207700629X,13408,33446
0207700630X,13409,33447
0207700631X,13410,33448
0207700632X,13411,33449
0207700633X,13412,33450
0207700634X,13413,33451
0207700635X,13414,33452
0207700636X,13415,33453
0207700637X,13416,33454
0207700638X,13417,33455
0207700639X,13418,33456
0207700640X,13419,33457
0207700641X,13420,33458
0207700642X,13421,33459
0207700643X,13422,33460
0207700644X,13423,33461
0207700645X,13424,33462
0207700646X,13425,33463
0207700647X,13426,33464
0207700648X,13427,33465
0207700649X,13428,33466
0207700650X,13429,33467
0207700651X,13430,33468
0207700652X,13431,33469
0207700653X,13432,33470
0207700654X,13433,33471
0207700655X,13434,33472
0207700656X,13435,33473
0207700657X,13436,33474
0207700658X,13437,33475
0207700659X,13438,33476
0207700660X,13439,33477
0207700661X,13440,33478
0207700662X,13441,33479
0207700663X,13442,33480
0207700664X,13443,33481
0207700665X,13444,33482
0207700666X,13445,33483
0207700667X,13446,33484
0207700668X,13447,33485
0207700669X,13448,33486
0207700670X,13449,33487
0207700671X,13450,33488
0207700672X,13451,33489
0207700673X,13452,33490
0207700674X,13453,33491
0207700675X,13454,33492
0207700676X,13455,33493
0207700677X,13456,33494
0207700678X,13457,33495
0207700679X,13458,33496
0207700680X,13459,33497
0207700681X,13460,33498
0207700682X,13461,33499
0207700683X,13462,33500
0207700684X,13463,33501
0207700685X,13464,33502
0207700686X,13465,33503
0207700687X,13466,33504
0207700688X,13467,33505
0207700689X,13468,33506
0207700690X,13469,33507
0207700691X,13470,33508
0207700692X,13471,33509
0207700693X,13472,33510
0207700694X,13473,33511
0207700695X,13474,33512
0207700696X,13475,33513
0207700697X,13476,33514
0207700698X,13477,33515
0207700699X,13478,33516
0207700700X,13479,33517
0207700701X,13480,33518
0207700702X,13481,33519
0207700703X,13482,33520
0207700704X,13483,33521
0207700705X,13484,33522
0207700706X,13485,33523
0207700707X,13486,33524
0207700708X,13487,33525
0207700709X,13488,33526
0207700710X,13489,33527
0207700711X,13490,33528
0207700712X,13491,33529
0207700713X,13492,33530
0207700714X,13493,33531
0207700715X,13494,33532
0207700716X,13495,33533
0207700717X,13496,33534
0207700718X,13497,33535
0207700719X,13498,33536
0207700720X,13499,33537
0207700721X,13500,33538
0207700722X,13501,33539
0207700723X,13502,33540
0207700724X,13503,33541
0207700725X,13504,33542
0207700726X,13505,33543
0207700727X,13506,33544
0207700728X,13507,33545
0207700729X,13508,33546
0207700730X,13509,33547
0207700731X,13510,33548
0207700732X,13511,33549
0207700733X,13512,33550
0207700734X,13513,33551
0207700735X,13514,33552
0207700736X,13515,33553
0207700737X,13516,33554
0207700738X,13517,33555
0207700739X,13518,33556
0207700740X,13519,33557
0207700741X,13520,33558
0207700742X,13521,33559
0207700743X,13522,33560
0207700744X,13523,33561
0207700745X,13524,33562
0207700746X,13525,33563
0207700747X,13526,33564
0207700748X,13527,33565
0207700749X,13528,33566
0207700750X,13529,33567
0207700751X,13530,33568
0207700752X,13531,33569
0207700753X,13532,33570
0207700754X,13533,33571
0207700755X,13534,33572
0207700756X,13535,33573
0207700757X,13536,33574
0207700758X,13537,33575
0207700759X,13538,33576
0207700760X,13539,33577
0207700761X,13540,33578
0207700762X,13541,33579
0207700763X,13542,33580
0207700764X,13543,33581
0207700765X,13544,33582
0207700766X,13545,33583
0207700767X,13546,33584
0207700768X,13547,33585
0207700769X,13548,33586
0207700770X,13549,33587
0207700771X,13550,33588
0207700772X,13551,33589
0207700773X,13552,33590
0207700774X,13553,33591
0207700775X,13554,33592
0207700776X,13555,33593
0207700777X,13556,33594
0207700778X,13557,33595
0207700779X,13558,33596
0207700780X,13559,33597
0207700781X,13560,33598
0207700782X,13561,33599
0207700783X,13562,33600
0207700784X,13563,33601
0207700785X,13564,33602
0207700786X,13565,33603
0207700787X,13566,33604
0207700788X,13567,33605
0207700789X,13568,33606
0207700790X,13569,33607
0207700791X,13570,33608
0207700792X,13571,33609
0207700793X,13572,33610
0207700794X,13573,33611
0207700795X,13574,33612
0207700796X,13575,33613
0207700797X,13576,33614
0207700798X,13577,33615
0207700799X,13578,33616
0207700800X,13579,33617
0207700801X,13580,33618
0207700802X,13581,33619
0207700803X,13582,33620
0207700804X,13583,33621
0207700805X,13584,33622
0207700806X,13585,33623
0207700807X,13586,33624
0207700808X,13587,33625
0207700809X,13588,33626
0207700810X,13589,33627
0207700811X,13590,33628
0207700812X,13591,33629
0207700813X,13592,33630
0207700814X,13593,33631
0207700815X,13594,33632
0207700816X,13595,33633
0207700817X,13596,33634
0207700818X,13597,33635
0207700819X,13598,33636
0207700820X,13599,33637
0207700821X,13600,33638
0207700822X,13601,33639
0207700823X,13602,33640
0207700824X,13603,33641
0207700825X,13604,33642
0207700826X,13605,33643
0207700827X,13606,33644
0207700828X,13607,33645
0207700829X,13608,33646
0207700830X,13609,33647
0207700831X,13610,33648
0207700832X,13611,33649
0207700833X,13612,33650
0207700834X,13613,33651
0207700835X,13614,33652
0207700836X,13615,33653
0207700837X,13616,33654
0207700838X,13617,33655
0207700839X,13618,33656
0207700840X,13619,33657
0207700841X,13620,33658
0207700842X,13621,33659
0207700843X,13622,33660
0207700844X,13623,33661
0207700845X,13624,33662
0207700846X,13625,33663
0207700847X,13626,33664
0207700848X,13627,33665
0207700849X,13628,33666
0207700850X,13629,33667
0207700851X,13630,33668
0207700852X,13631,33669
0207700853X,13632,33670
0207700854X,13633,33671
0207700855X,13634,33672
0207700856X,13635,33673
0207700857X,13636,33674
0207700858X,13637,33675
0207700859X,13638,33676
0207700860X,13639,33677
0207700861X,13640,33678
0207700862X,13641,33679
0207700863X,13642,33680
0207700864X,13643,33681
0207700865X,13644,33682
0207700866X,13645,33683
0207700867X,13646,33684
0207700868X,13647,33685
0207700869X,13648,33686
0207700870X,13649,33687
0207700871X,13650,33688
0207700872X,13651,33689
0207700873X,13652,33690
0207700874X,13653,33691
0207700875X,13654,33692
0207700876X,13655,33693
0207700877X,13656,33694
0207700878X,13657,33695
0207700879X,13658,33696
0207700880X,13659,33697
0207700881X,13660,33698
0207700882X,13661,33699
0207700883X,13662,33700
0207700884X,13663,33701
0207700885X,13664,33702
0207700886X,13665,33703
0207700887X,13666,33704
0207700888X,13667,33705
0207700889X,13668,33706
0207700890X,13669,33707
0207700891X,13670,33708
0207700892X,13671,33709
0207700893X,13672,33710
0207700894X,13673,33711
0207700895X,13674,33712
0207700896X,13675,33713
0207700897X,13676,33714
0207700898X,13677,33715
0207700899X,13678,33716
0207700900X,13679,33717
0207700901X,13680,33718
0207700902X,13681,33719
0207700903X,13682,33720
0207700904X,13683,33721
0207700905X,13684,33722
0207700906X,13685,33723
0207700907X,13686,33724
0207700908X,13687,33725
0207700909X,13688,33726
0207700910X,13689,33727
0207700911X,13690,33728
0207700912X,13691,33729
0207700913X,13692,33730
0207700914X,13693,33731
0207700915X,13694,33732
0207700916X,13695,33733
0207700917X,13696,33734
0207700918X,13697,33735
0207700919X,13698,33736
0207700920X,13699,33737
0207700921X,13700,33738
0207700922X,13701,33739
0207700923X,13702,33740
0207700924X,13703,33741
0207700925X,13704,33742
0207700926X,13705,33743
0207700927X,13706,33744
0207700928X,13707,33745
0207700929X,13708,33746
0207700930X,13709,33747
0207700931X,13710,33748
0207700932X,13711,33749
0207700933X,13712,33750
0207700934X,13713,33751
0207700935X,13714,33752
0207700936X,13715,33753
0207700937X,13716,33754
0207700938X,13717,33755
0207700939X,13718,33756
0207700940X,13719,33757
0207700941X,13720,33758
0207700942X,13721,33759
0207700943X,13722,33760
0207700944X,13723,33761
0207700945X,13724,33762
0207700946X,13725,33763
0207700947X,13726,33764
0207700948X,13727,33765
0207700949X,13728,33766
0207700950X,13729,33767
0207700951X,13730,33768
0207700952X,13731,33769
0207700953X,13732,33770
0207700954X,13733,33771
0207700955X,13734,33772
0207700956X,13735,33773
0207700957X,13736,33774
0207700958X,13737,33775
0207700959X,13738,33776
0207700960X,13739,33777
0207700961X,13740,33778
0207700962X,13741,33779
0207700963X,13742,33780
0207700964X,13743,33781
0207700965X,13744,33782
0207700966X,13745,33783
0207700967X,13746,33784
0207700968X,13747,33785
0207700969X,13748,33786
0207700970X,13749,33787
0207700971X,13750,33788
